ORDER_DATE,ORDER_ID,CATEGORY,CUSTOMER,GRAND_TOTAL
2023-02-27,A8350,Belleza,446611,625058
2023-01-31,A8351,Ropa,423646,429902
2023-03-02,A8352,Smartphones,982318,568783
2023-01-25,A8353,Muebles,494268,356298
2023-01-02,A8354,Ropa,825530,612154
2023-01-14,A8355,Belleza,306396,675886
2023-02-20,A8356,Muebles,653926,631514
2023-01-22,A8357,Herramientas,715823,555370
2023-02-02,A8358,Belleza,747221,579660
2022-12-23,A8359,Belleza,136233,843258
2022-12-26,A8360,Smartphones,498052,961029
2023-01-12,A8361,Ropa,436847,490980
2023-02-11,A8362,Decoración,205515,198108
2023-02-22,A8363,Herramientas,645449,443612
2022-12-17,A8364,Herramientas,422493,295947
2023-02-22,A8365,Decoración,8667,829062
2022-12-03,A8366,Smartphones,216864,346607
2023-01-19,A8367,Muebles,477631,559153
2022-12-11,A8368,Herramientas,558013,749850
2022-12-04,A8369,Ropa,526096,694845
2023-01-18,A8370,Ropa,354960,558795
2023-02-19,A8371,Smartphones,94305,213730
2023-02-13,A8372,Ropa,218392,363077
2022-12-11,A8373,Muebles,631411,149268
2023-01-23,A8374,Decoración,238912,931219
2023-02-25,A8375,Muebles,380594,557597
2023-02-15,A8376,Decoración,172591,653075
2023-02-05,A8377,Ropa,191758,838702
2023-02-18,A8378,Smartphones,847176,775002
2023-01-18,A8379,Ropa,885156,279591
2023-01-30,A8380,Herramientas,97780,981681
2023-02-10,A8381,Belleza,122725,65456
2022-12-18,A8382,Muebles,297917,923718
2023-02-27,A8383,Muebles,299033,374284
2023-02-24,A8384,Belleza,965162,925682
2023-01-04,A8385,Herramientas,78048,720803
2022-12-12,A8386,Decoración,127408,511545
2022-12-12,A8387,Ropa,415890,688776
2023-02-24,A8388,Muebles,291653,608669
2023-02-24,A8389,Smartphones,929641,826271
2023-01-26,A8390,Muebles,606385,916671
2023-01-12,A8391,Decoración,533514,639746
2023-03-01,A8392,Muebles,334208,999385
2023-02-18,A8393,Herramientas,923153,926374
2023-03-02,A8394,Herramientas,611437,614417
2023-01-13,A8395,Muebles,646789,195905
2023-01-07,A8396,Decoración,470814,869523
2023-03-03,A8397,Smartphones,824643,916401
2023-02-07,A8398,Ropa,614016,67765
2022-12-05,A8399,Smartphones,657410,903432
2022-12-30,A8400,Belleza,347774,579410
2023-01-15,A8401,Belleza,17962,198491
2023-02-12,A8402,Ropa,909515,601705
2023-01-30,A8403,Belleza,805797,52732
2023-02-02,A8404,Herramientas,556167,77697
2022-12-09,A8405,Decoración,590657,203251
2023-01-21,A8406,Ropa,921683,203075
2022-12-14,A8407,Smartphones,200695,243730
2023-01-18,A8408,Decoración,517317,114650
2023-02-06,A8409,Decoración,50665,83691
2023-02-25,A8410,Decoración,973554,269536
2023-02-16,A8411,Decoración,714471,122192
2023-01-27,A8412,Belleza,109382,200191
2023-01-31,A8413,Muebles,231327,71929
2022-12-18,A8414,Belleza,364507,836357
2023-02-09,A8415,Belleza,407646,653948
2022-12-08,A8416,Smartphones,80521,599950
2022-12-11,A8417,Ropa,285165,645099
2022-12-22,A8418,Decoración,662385,173692
2022-12-27,A8419,Belleza,258022,208199
2023-02-21,A8420,Ropa,760992,75577
2022-12-07,A8421,Smartphones,614227,996543
2023-02-22,A8422,Belleza,586035,206997
2023-02-24,A8423,Ropa,952604,157145
2022-12-27,A8424,Belleza,744687,426244
2023-01-11,A8425,Ropa,463392,366403
2023-02-28,A8426,Muebles,878843,248994
2023-02-14,A8427,Ropa,447245,128626
2022-12-06,A8428,Belleza,482960,417215
2022-12-11,A8429,Belleza,782538,139183
2022-12-16,A8430,Belleza,946118,501098
2022-12-06,A8431,Belleza,505224,543605
2023-01-03,A8432,Smartphones,571293,691583
2022-12-29,A8433,Smartphones,948850,985590
2023-03-02,A8434,Smartphones,837157,780994
2023-02-12,A8435,Decoración,853700,875494
2023-02-14,A8436,Belleza,911102,674320
2023-01-08,A8437,Herramientas,846921,576157
2023-02-20,A8438,Belleza,336332,400653
2023-01-05,A8439,Ropa,258324,505217
2023-01-08,A8440,Decoración,183144,714104
2023-02-01,A8441,Belleza,439517,751444
2023-02-18,A8442,Decoración,183665,193398
2023-01-22,A8443,Decoración,489018,741298
2022-12-08,A8444,Belleza,609348,856923
2022-12-23,A8445,Smartphones,734207,628607
2023-01-21,A8446,Decoración,188092,589417
2022-12-24,A8447,Decoración,994553,754403
2022-12-17,A8448,Muebles,857356,447330
2023-01-14,A8449,Decoración,84169,249267
2022-12-17,A8450,Belleza,616109,876350
2022-12-27,A8451,Muebles,408473,372387
2023-01-30,A8452,Belleza,459907,732731
2023-01-09,A8453,Belleza,89072,571916
2022-12-26,A8454,Herramientas,580087,944197
2022-12-17,A8455,Muebles,276927,394999
2022-12-26,A8456,Muebles,579996,737233
2022-12-31,A8457,Herramientas,112351,374424
2023-01-25,A8458,Belleza,355878,740246
2023-02-03,A8459,Smartphones,78367,434081
2022-12-18,A8460,Herramientas,662374,946405
2023-01-20,A8461,Ropa,120102,932959
2023-03-01,A8462,Muebles,444302,648056
2023-02-15,A8463,Decoración,31747,944979
2023-02-08,A8464,Decoración,966478,517573
2022-12-29,A8465,Decoración,948399,297408
2023-01-30,A8466,Belleza,384379,922459
2023-02-18,A8467,Smartphones,792082,434308
2023-02-03,A8468,Ropa,943988,167942
2022-12-04,A8469,Smartphones,947102,980715
2023-02-07,A8470,Belleza,568284,658643
2023-01-29,A8471,Decoración,348021,193762
2023-02-11,A8472,Herramientas,875426,910974
2023-01-19,A8473,Herramientas,765157,174245
2023-01-23,A8474,Herramientas,174638,757441
2023-01-13,A8475,Decoración,331215,746383
2023-01-29,A8476,Smartphones,425966,801690
2022-12-09,A8477,Muebles,546614,383309
2023-02-05,A8478,Belleza,840384,310642
2023-02-04,A8479,Ropa,574459,457113
2022-12-04,A8480,Muebles,394388,787775
2022-12-10,A8481,Belleza,767593,699044
2023-02-12,A8482,Ropa,286136,267986
2022-12-14,A8483,Decoración,861578,418617
2023-02-08,A8484,Ropa,765703,851921
2023-01-09,A8485,Decoración,595142,671137
2022-12-10,A8486,Ropa,335506,709388
2022-12-28,A8487,Smartphones,261584,92855
2023-02-28,A8488,Muebles,718181,812897
2022-12-21,A8489,Smartphones,470138,104538
2022-12-15,A8490,Muebles,280203,468088
2023-01-04,A8491,Decoración,545198,810273
2023-02-04,A8492,Ropa,34493,512120
2023-02-22,A8493,Smartphones,133235,563244
2023-01-05,A8494,Belleza,610736,228039
2022-12-27,A8495,Decoración,394759,945266
2023-02-01,A8496,Belleza,485610,701644
2023-01-13,A8497,Decoración,145442,193758
2023-02-18,A8498,Ropa,383056,589562
2023-02-10,A8499,Herramientas,260462,51685
2022-12-06,A8500,Belleza,453110,750229
2022-12-10,A8501,Belleza,600107,785272
2023-01-15,A8502,Muebles,328409,331465
2023-01-26,A8503,Smartphones,803893,528078
2023-01-14,A8504,Herramientas,362619,815758
2023-02-08,A8505,Ropa,962014,694964
2023-03-02,A8506,Belleza,301559,169322
2023-01-05,A8507,Muebles,797070,355222
2023-01-30,A8508,Decoración,805241,253319
2022-12-07,A8509,Belleza,343832,881583
2022-12-14,A8510,Decoración,353434,228139
2022-12-17,A8511,Smartphones,942323,360868
2023-01-06,A8512,Muebles,332990,869492
2023-01-10,A8513,Belleza,722622,433734
2023-02-10,A8514,Muebles,290103,693798
2022-12-08,A8515,Smartphones,70534,304910
2022-12-04,A8516,Herramientas,838703,519194
2023-01-29,A8517,Smartphones,577944,52691
2023-02-01,A8518,Decoración,590118,691289
2023-01-30,A8519,Muebles,553988,500691
2023-01-28,A8520,Herramientas,776873,413272
2023-01-07,A8521,Herramientas,857645,385843
2022-12-04,A8522,Decoración,887512,452788
2023-03-01,A8523,Herramientas,889196,532239
2022-12-13,A8524,Smartphones,50593,184895
2022-12-24,A8525,Belleza,758140,648505
2023-02-14,A8526,Herramientas,587764,856919
2023-01-16,A8527,Decoración,920233,158651
2022-12-08,A8528,Belleza,181576,435521
2023-02-16,A8529,Ropa,48431,709410
2023-02-24,A8530,Herramientas,792037,596575
2022-12-25,A8531,Belleza,556162,396655
2023-02-13,A8532,Smartphones,827993,666704
2023-01-06,A8533,Smartphones,177458,785736
2023-02-16,A8534,Belleza,238285,809077
2023-01-03,A8535,Decoración,912886,998005
2023-01-10,A8536,Smartphones,226180,796516
2023-03-01,A8537,Belleza,628425,834229
2023-01-01,A8538,Decoración,431063,515737
2023-01-14,A8539,Herramientas,612129,575940
2023-01-01,A8540,Smartphones,543650,68423
2022-12-09,A8541,Smartphones,168088,560127
2022-12-28,A8542,Herramientas,221721,508464
2023-01-30,A8543,Belleza,809157,626960
2022-12-07,A8544,Belleza,457867,567518
2023-03-01,A8545,Decoración,938605,414636
2023-01-25,A8546,Smartphones,851158,630363
2023-02-07,A8547,Ropa,815420,883181
2023-01-22,A8548,Decoración,789716,358869
2022-12-17,A8549,Belleza,541234,95649
2022-12-09,A8550,Smartphones,435582,937048
2023-01-01,A8551,Decoración,420919,158448
2023-01-30,A8552,Smartphones,817918,584058
2023-01-19,A8553,Belleza,360112,570094
2023-01-11,A8554,Herramientas,159385,762396
2023-01-09,A8555,Herramientas,873953,257091
2023-02-12,A8556,Decoración,848413,322064
2022-12-18,A8557,Herramientas,609253,90349
2023-01-11,A8558,Decoración,776577,383241
2022-12-12,A8559,Muebles,154765,58107
2022-12-26,A8560,Muebles,183237,512789
2022-12-29,A8561,Smartphones,326469,184656
2022-12-15,A8562,Belleza,704319,161779
2023-01-25,A8563,Muebles,323601,634396
2023-01-06,A8564,Ropa,646512,219453
2023-01-22,A8565,Herramientas,249168,603096
2022-12-13,A8566,Belleza,910282,960605
2023-02-26,A8567,Smartphones,139542,514363
2023-01-22,A8568,Belleza,994887,50739
2023-02-18,A8569,Ropa,130594,450330
2023-01-28,A8570,Ropa,480462,274711
2022-12-29,A8571,Smartphones,513694,492173
2023-01-22,A8572,Herramientas,886138,952585
2022-12-15,A8573,Herramientas,600411,418485
2022-12-11,A8574,Decoración,449598,245995
2023-02-24,A8575,Ropa,831926,448486
2023-02-27,A8576,Smartphones,560986,610966
2022-12-08,A8577,Belleza,500779,939407
2023-01-13,A8578,Herramientas,94017,729754
2022-12-03,A8579,Herramientas,571732,723734
2023-01-09,A8580,Ropa,304282,561570
2022-12-26,A8581,Belleza,447365,235459
2022-12-08,A8582,Ropa,376158,200872
2023-02-24,A8583,Herramientas,343677,861305
2023-02-12,A8584,Herramientas,354915,918568
2022-12-18,A8585,Smartphones,220807,535617
2022-12-12,A8586,Muebles,490210,971485
2023-02-27,A8587,Ropa,217700,228251
2023-01-06,A8588,Belleza,531397,874212
2023-02-01,A8589,Smartphones,976506,637010
2022-12-15,A8590,Muebles,743296,413427
2023-02-02,A8591,Belleza,732267,272148
2023-01-12,A8592,Herramientas,432066,612610
2023-01-01,A8593,Muebles,591417,762166
2023-01-09,A8594,Smartphones,750238,179620
2022-12-20,A8595,Ropa,998558,818359
2023-01-06,A8596,Decoración,660267,324969
2023-02-17,A8597,Smartphones,121619,244765
2023-02-14,A8598,Herramientas,416496,775541
2022-12-31,A8599,Ropa,757641,149590
2023-02-16,A8600,Smartphones,56478,127685
2023-01-31,A8601,Herramientas,742222,605609
2023-02-03,A8602,Decoración,410299,204499
2023-03-03,A8603,Ropa,152279,393782
2023-01-01,A8604,Decoración,627949,923151
2022-12-05,A8605,Decoración,64785,603258
2023-02-12,A8606,Herramientas,611313,128906
2023-01-10,A8607,Decoración,842087,423393
2022-12-10,A8608,Belleza,340056,571133
2023-01-10,A8609,Smartphones,397550,973267
2023-01-25,A8610,Belleza,940642,584349
2023-02-05,A8611,Decoración,153661,90948
2022-12-06,A8612,Belleza,9692,241341
2023-02-03,A8613,Herramientas,510386,596496
2023-01-31,A8614,Smartphones,487295,765599
2023-01-13,A8615,Decoración,415450,520743
2022-12-13,A8616,Muebles,179054,633917
2022-12-23,A8617,Smartphones,762091,353978
2022-12-30,A8618,Muebles,688219,239766
2023-01-25,A8619,Herramientas,20501,417658
2023-02-13,A8620,Muebles,912583,508785
2023-01-28,A8621,Decoración,521289,236077
2023-02-19,A8622,Belleza,123568,409816
2022-12-20,A8623,Ropa,554978,808479
2022-12-15,A8624,Smartphones,713614,73912
2023-01-31,A8625,Belleza,719711,282831
2023-03-02,A8626,Muebles,965134,613185
2023-01-19,A8627,Smartphones,27290,428170
2022-12-16,A8628,Herramientas,31017,751957
2023-02-19,A8629,Muebles,832643,252511
2023-02-11,A8630,Herramientas,368338,325135
2023-01-06,A8631,Belleza,663467,224456
2022-12-05,A8632,Belleza,416992,721441
2022-12-14,A8633,Smartphones,554303,599648
2023-01-10,A8634,Ropa,384862,606725
2023-01-16,A8635,Smartphones,815737,617566
2023-02-07,A8636,Decoración,471117,293084
2022-12-22,A8637,Muebles,897374,921711
2023-02-13,A8638,Smartphones,44430,956518
2023-01-19,A8639,Herramientas,574043,510798
2022-12-15,A8640,Smartphones,769169,460288
2023-02-07,A8641,Smartphones,319817,150949
2023-01-21,A8642,Belleza,935557,974242
2023-02-18,A8643,Smartphones,244554,562514
2023-02-09,A8644,Herramientas,454710,206610
2023-02-24,A8645,Belleza,245450,392491
2022-12-29,A8646,Belleza,852330,983849
2023-01-19,A8647,Muebles,898309,139436
2023-02-07,A8648,Belleza,292254,183538
2023-01-22,A8649,Belleza,733353,365605
2023-01-27,A8650,Smartphones,630521,761576
2023-01-06,A8651,Muebles,345460,152421
2023-01-21,A8652,Ropa,293399,951068
2023-01-08,A8653,Smartphones,942691,354470
2023-02-10,A8654,Belleza,532504,765491
2022-12-09,A8655,Herramientas,176943,252144
2022-12-28,A8656,Herramientas,792905,825588
2023-01-07,A8657,Herramientas,35645,971763
2022-12-17,A8658,Belleza,537659,778267
2023-02-21,A8659,Ropa,590463,195561
2023-01-28,A8660,Decoración,65827,166857
2022-12-16,A8661,Belleza,702580,994913
2023-02-17,A8662,Belleza,285670,97976
2023-01-29,A8663,Muebles,256657,499109
2023-02-10,A8664,Smartphones,682656,975754
2023-02-03,A8665,Herramientas,787210,268783
2022-12-22,A8666,Muebles,53002,481608
2022-12-21,A8667,Decoración,188552,239492
2022-12-20,A8668,Herramientas,612790,376252
2022-12-23,A8669,Smartphones,228018,354694
2022-12-27,A8670,Herramientas,996300,543621
2023-02-11,A8671,Belleza,402352,687515
2022-12-05,A8672,Herramientas,871141,710274
2023-01-27,A8673,Muebles,993780,836127
2023-01-17,A8674,Herramientas,972431,279316
2023-01-07,A8675,Ropa,184331,236685
2022-12-18,A8676,Smartphones,586913,430049
2023-01-17,A8677,Muebles,384839,989747
2022-12-04,A8678,Ropa,821520,922191
2022-12-03,A8679,Decoración,667596,192565
2022-12-07,A8680,Muebles,822838,84279
2022-12-09,A8681,Decoración,176401,291970
2022-12-23,A8682,Decoración,206548,901023
2022-12-30,A8683,Muebles,546578,509882
2023-02-04,A8684,Ropa,744497,212328
2023-02-28,A8685,Smartphones,249665,504105
2022-12-30,A8686,Muebles,474586,707389
2022-12-31,A8687,Ropa,983508,441578
2023-01-15,A8688,Decoración,227748,259518
2023-01-18,A8689,Smartphones,688030,570465
2023-02-15,A8690,Belleza,325834,968726
2022-12-30,A8691,Herramientas,874306,246071
2023-01-21,A8692,Ropa,866716,248136
2023-01-16,A8693,Herramientas,536073,591431
2023-02-04,A8694,Muebles,688162,955722
2022-12-12,A8695,Ropa,160857,645225
2023-02-09,A8696,Ropa,394429,52544
2023-02-22,A8697,Belleza,108525,161655
2022-12-22,A8698,Belleza,96497,948015
2022-12-12,A8699,Herramientas,252927,391376
2022-12-29,A8700,Herramientas,651492,526640
2023-01-05,A8701,Belleza,528556,620158
2022-12-28,A8702,Ropa,27229,576282
2023-02-02,A8703,Herramientas,922244,218760
2023-02-07,A8704,Belleza,234556,470978
2023-01-03,A8705,Ropa,943924,427270
2023-03-01,A8706,Smartphones,444815,684346
2023-01-19,A8707,Belleza,101715,939819
2023-01-08,A8708,Smartphones,113195,359678
2023-02-21,A8709,Belleza,789322,510105
2023-02-27,A8710,Ropa,666479,636080
2023-01-19,A8711,Ropa,984851,484531
2023-01-11,A8712,Belleza,170277,512470
2023-02-23,A8713,Ropa,880285,894776
2023-02-23,A8714,Smartphones,373726,100158
2023-01-17,A8715,Decoración,875770,613684
2023-01-01,A8716,Muebles,890324,749913
2023-02-03,A8717,Decoración,842520,774367
2023-01-07,A8718,Belleza,989760,459803
2023-01-01,A8719,Decoración,541082,434649
2023-01-13,A8720,Decoración,938366,581844
2023-02-08,A8721,Belleza,386769,610005
2023-01-02,A8722,Ropa,390289,833355
2022-12-22,A8723,Decoración,745399,430719
2022-12-11,A8724,Decoración,100905,223817
2023-01-29,A8725,Muebles,861801,196330
2023-02-01,A8726,Ropa,122075,404859
2023-01-13,A8727,Belleza,859111,68289
2023-02-12,A8728,Herramientas,792184,258544
2023-01-10,A8729,Ropa,949907,475391
2023-02-09,A8730,Ropa,982391,539917
2023-02-03,A8731,Decoración,292137,236862
2023-02-14,A8732,Decoración,681052,955273
2022-12-21,A8733,Belleza,919416,416057
2023-02-11,A8734,Smartphones,457857,231701
2022-12-15,A8735,Herramientas,424330,755199
2023-01-15,A8736,Ropa,340158,238132
2023-01-28,A8737,Ropa,628157,142721
2023-03-01,A8738,Belleza,843747,175814
2023-01-20,A8739,Decoración,986560,924630
2022-12-06,A8740,Belleza,131848,738780
2023-02-02,A8741,Belleza,554865,399417
2023-02-18,A8742,Herramientas,109710,988727
2023-02-18,A8743,Muebles,918851,913226
2022-12-29,A8744,Herramientas,336628,688625
2023-02-14,A8745,Muebles,127083,841355
2023-02-21,A8746,Decoración,659869,320496
2023-02-19,A8747,Herramientas,292910,532486
2023-03-02,A8748,Herramientas,173197,183915
2022-12-21,A8749,Muebles,859961,388386
2022-12-12,A8750,Ropa,341640,826395
2022-12-23,A8751,Smartphones,663414,898998
2023-03-02,A8752,Herramientas,246095,713021
2023-01-09,A8753,Belleza,891675,94423
2023-01-16,A8754,Ropa,385497,459271
2023-02-04,A8755,Smartphones,486259,986190
2022-12-19,A8756,Smartphones,309289,187056
2023-02-08,A8757,Decoración,974770,676859
2023-01-06,A8758,Herramientas,497952,391561
2022-12-30,A8759,Ropa,461425,722505
2023-01-31,A8760,Ropa,897751,316644
2022-12-19,A8761,Belleza,602857,527130
2023-01-19,A8762,Ropa,248912,942498
2023-02-22,A8763,Muebles,16349,919711
2022-12-30,A8764,Decoración,103256,74278
2023-03-02,A8765,Smartphones,585515,748367
2022-12-12,A8766,Ropa,651263,873390
2022-12-08,A8767,Ropa,291660,930631
2023-02-15,A8768,Muebles,21070,609302
2023-02-10,A8769,Herramientas,827235,366715
2023-01-12,A8770,Smartphones,793372,84904
2023-01-09,A8771,Decoración,141000,949626
2022-12-28,A8772,Belleza,505462,158534
2023-02-21,A8773,Smartphones,602127,320199
2023-02-04,A8774,Belleza,74139,177107
2022-12-19,A8775,Decoración,814031,427902
2023-02-25,A8776,Smartphones,756312,608291
2023-01-17,A8777,Muebles,139234,866277
2023-02-13,A8778,Herramientas,168462,708648
2022-12-19,A8779,Ropa,430738,729636
2022-12-22,A8780,Herramientas,544156,338993
2023-01-28,A8781,Muebles,260848,127445
2023-01-07,A8782,Belleza,277380,589460
2022-12-18,A8783,Muebles,393830,364452
2023-03-02,A8784,Smartphones,210431,135620
2022-12-22,A8785,Muebles,205986,988186
2023-02-09,A8786,Ropa,167837,638464
2023-02-01,A8787,Herramientas,107247,237939
2023-01-23,A8788,Muebles,859094,506454
2023-02-11,A8789,Herramientas,345595,973262
2022-12-25,A8790,Belleza,321682,654802
2023-01-07,A8791,Belleza,695471,219522
2022-12-20,A8792,Ropa,898982,851675
2023-02-13,A8793,Smartphones,150085,748631
2023-02-17,A8794,Ropa,385275,110866
2022-12-12,A8795,Muebles,837785,938035
2023-01-25,A8796,Ropa,184537,354067
2022-12-29,A8797,Muebles,748564,590957
2022-12-12,A8798,Muebles,731194,128705
2023-01-17,A8799,Decoración,44162,785824
2022-12-26,A8800,Smartphones,490102,189067
2023-02-15,A8801,Herramientas,834421,235662
2022-12-18,A8802,Decoración,573999,314153
2022-12-11,A8803,Herramientas,368332,704588
2023-03-02,A8804,Belleza,654152,556581
2022-12-09,A8805,Herramientas,212172,536513
2023-02-17,A8806,Decoración,279510,310847
2023-01-05,A8807,Smartphones,851020,801412
2023-01-08,A8808,Herramientas,189937,344758
2023-02-24,A8809,Herramientas,947899,77970
2023-02-16,A8810,Ropa,755413,744428
2022-12-12,A8811,Muebles,878120,792520
2023-01-24,A8812,Decoración,593132,610801
2023-02-20,A8813,Decoración,289084,810509
2022-12-11,A8814,Ropa,531130,197944
2022-12-19,A8815,Herramientas,182099,96621
2023-02-12,A8816,Muebles,368868,964306
2022-12-10,A8817,Smartphones,547717,963627
2022-12-05,A8818,Decoración,87943,325251
2023-01-05,A8819,Herramientas,58839,992305
2023-01-12,A8820,Herramientas,659711,844439
2023-01-10,A8821,Belleza,305871,411985
2023-01-02,A8822,Ropa,864888,90637
2023-01-25,A8823,Ropa,667966,448828
2023-02-18,A8824,Belleza,902514,318210
2023-02-21,A8825,Smartphones,277191,86662
2022-12-09,A8826,Decoración,32015,352576
2023-02-09,A8827,Belleza,522268,197331
2022-12-24,A8828,Muebles,639836,397982
2023-01-05,A8829,Herramientas,283549,776482
2023-01-03,A8830,Decoración,175343,267437
2023-01-29,A8831,Decoración,912682,358155
2022-12-29,A8832,Smartphones,775810,303141
2023-02-14,A8833,Decoración,884298,181059
2023-01-08,A8834,Decoración,518524,586725
2023-01-23,A8835,Belleza,778344,51771
2023-01-17,A8836,Decoración,389681,743924
